0.0908568 0.15453
0.152286 0.181309
0.213714 0.194613
0.275143 0.198603
0.336571 0.200078
0.398 0.201736
0.459428 0.203702
0.520857 0.206502
0.582286 0.210925
0.643714 0.228545
0.705143 0.236899
0.766571 0.243199
0.828 0.243936
0.889428 0.244673
0.950857 0.24541
1.01229 0.245853
1.07371 0.245115
1.13514 0.244378
1.19657 0.243641
1.258 0.242744
1.31943 0.240778
1.38086 0.238813
1.44229 0.236847
1.50371 0.234985
1.56514 0.234739
1.62657 0.234494
1.688 0.234248
1.74943 0.234002
1.81086 0.233757
1.87229 0.233511
1.93371 0.233265
1.99514 0.233019
2.05657 0.233226
2.118 0.233472
2.17943 0.233718
2.24086 0.233963
2.30229 0.234209
2.36371 0.234455
2.42514 0.234701
2.48657 0.234946
2.548 0.235288
2.60943 0.235657
2.67086 0.236025
2.73229 0.236394
2.79371 0.236762
2.85514 0.237131
2.91657 0.237499
2.978 0.237868
3.03943 0.238
3.10086 0.238
3.16229 0.238
3.22371 0.238
3.28514 0.238
3.34657 0.238
3.408 0.238
3.46943 0.238
3.53086 0.238
3.59229 0.238
3.65371 0.238
3.71514 0.238
3.77657 0.238
3.838 0.238
3.89943 0.238
3.96086 0.238
4.02229 0.237777
4.08371 0.237163
4.14514 0.236549
4.20657 0.235934
4.268 0.23532
4.32943 0.234706
4.39086 0.234091
4.45229 0.233477
4.51371 0.23283
4.57514 0.232068
4.63657 0.231307
4.698 0.230545
4.75943 0.229783
4.82086 0.229021
4.88229 0.22826
4.94371 0.227498
5.00514 0.226729
5.06657 0.225881
5.128 0.225034
5.18943 0.224186
5.25086 0.223338
5.31229 0.22249
5.37371 0.221643
5.43514 0.220795
5.49657 0.219947
5.558 0.2191
5.61943 0.218252
5.68086 0.217404
5.74229 0.216556
5.80372 0.215709
5.86514 0.214861
5.92657 0.214013
5.988 0.213166
6.04943 0.212392
6.11086 0.211636
6.17229 0.210881
6.23371 0.210125
6.29514 0.20937
6.35657 0.208614
6.418 0.207859
6.47943 0.207103
6.54086 0.206347
6.60229 0.205592
6.66371 0.204836
6.72514 0.204081
6.78657 0.203325
6.848 0.20257
6.90943 0.201814
6.97086 0.201058
7.03229 0.200258
7.09371 0.199416
7.15514 0.198575
7.21657 0.197733
7.278 0.196891
7.33943 0.19605
7.40086 0.195208
7.46229 0.194367
7.52371 0.193525
7.58514 0.192684
7.64657 0.191842
7.708 0.191
7.76943 0.190159
7.83086 0.189317
7.89229 0.188476
7.95371 0.187634
8.01514 0.186788
8.07657 0.185928
8.138 0.185068
8.19943 0.184208
8.26086 0.183348
8.32228 0.182488
8.38371 0.181628
8.44514 0.180768
8.50657 0.179908
8.568 0.179048
