-1.9142 4.82421e-05
-1.8142 0.0026538
-1.7142 0.0116964
-1.6142 0.0291622
-1.5142 0.0570746
-1.4142 0.0981421
-1.3142 0.156103
-1.2142 0.236058
-1.1142 0.344804
-1.0142 0.491001
-0.9142 0.684778
-0.8142 0.935889
-0.7142 1.24899
-0.6142 1.6148
-0.5142 1.99925
-0.4142 2.34067
-0.3142 2.56885
-0.2142 2.64207
-0.1142 2.56938
-0.0142 2.39673
0.0858 2.1764
0.1858 1.94728
0.2858 1.73133
0.3858 1.538
0.4858 1.36946
0.5858 1.22438
0.6858 1.10006
0.7858 0.993538
0.8858 0.902003
0.9858 0.823014
1.0858 0.754508
1.1858 0.694773
1.2858 0.642404
1.3858 0.596247
1.4858 0.555354
1.5858 0.518945
1.6858 0.486379
1.7858 0.457119
1.8858 0.430721
1.9858 0.406811
2.0858 0.385076
2.1858 0.365249
2.2858 0.347104
2.3858 0.330448
2.4858 0.315115
2.5858 0.300962
2.6858 0.287864
2.7858 0.275714
2.8858 0.264418
2.9858 0.253893
3.0858 0.244067
3.1858 0.234876
3.2858 0.226264
3.3858 0.218179
3.4858 0.210578
3.5858 0.203419
3.6858 0.196668
3.7858 0.190293
3.8858 0.184263
3.9858 0.178554
4.0858 0.173141
4.1858 0.168003
4.2858 0.16312
4.3858 0.158476
4.4858 0.154053
4.5858 0.149837
4.6858 0.145815
4.7858 0.141973
4.8858 0.138302
4.9858 0.134789
5.0858 0.131426
5.1858 0.128204
5.2858 0.125114
5.3858 0.122149
5.4858 0.119302
5.5858 0.116566
5.6858 0.113935
5.7858 0.111404
5.8858 0.108967
5.9858 0.106619
6.0858 0.104356
6.1858 0.102173
6.2858 0.100067
6.3858 0.0980341
6.4858 0.0960699
6.5858 0.0941717
6.6858 0.0923362
6.7858 0.0905607
6.8858 0.0888423
6.9858 0.0871785
7.0858 0.0855668
7.1858 0.084005
7.2858 0.0824909
7.3858 0.0810225
7.4858 0.0795978
7.5858 0.078215
7.6858 0.0768724
7.7858 0.0755684
7.8858 0.0743013
7.9858 0.0730698
8.0858 0.0718724
8.1858 0.0707078
8.2858 0.0695748
8.3858 0.0684721
8.4858 0.0673986
8.5858 0.0663533
8.6858 0.065335
8.7858 0.0643429
8.8858 0.063376
8.9858 0.0624333
9.0858 0.061514
9.1858 0.0606174
9.2858 0.0597426
9.3858 0.0588889
9.4858 0.0580556
9.5858 0.0572419
9.6858 0.0564473
9.7858 0.0556711
9.8858 0.0549128
9.9858 0.0541717
10.0858 0.0534473
10.1858 0.052739
10.2858 0.0520465
10.3858 0.0513691
10.4858 0.0507064
10.5858 0.050058
10.6858 0.0494234
10.7858 0.0488023
10.8858 0.0481942
10.9858 0.0475987
11.0858 0.0470155
11.1858 0.0464443
11.2858 0.0458846
11.3858 0.0453361
11.4858 0.0447986
11.5858 0.0442718
11.6858 0.0437552
11.7858 0.0432488
11.8858 0.0427521
11.9858 0.0422649
12.0858 0.041787
12.1858 0.041318
12.2858 0.0408579
12.3858 0.0404063
12.4858 0.039963
12.5858 0.0395279
12.6858 0.0391006
12.7858 0.0386811
12.8858 0.038269
12.9858 0.0378643
13.0858 0.0374667
13.1858 0.037076
13.2858 0.0366922
13.3858 0.036315
13.4858 0.0359442
13.5858 0.0355798
13.6858 0.0352215
13.7858 0.0348692
13.8858 0.0345228
13.9858 0.0341821
14.0858 0.0338471
14.1858 0.0335175
14.2858 0.0331932
14.3858 0.0328742
14.4858 0.0325603
14.5858 0.0322514
14.6858 0.0319474
14.7858 0.0316481
14.8858 0.0313535
14.9858 0.0310635
15.0858 0.030778
15.1858 0.0304968
15.2858 0.0302199
15.3858 0.0299472
15.4858 0.0296786
15.5858 0.029414
15.6858 0.0291534
15.7858 0.0288966
15.8858 0.0286435
15.9858 0.0283942
16.0858 0.0281484
16.1858 0.0279062
16.2858 0.0276675
16.3858 0.0274322
16.4858 0.0272002
16.5858 0.0269715
16.6858 0.026746
16.7858 0.0265236
16.8858 0.0263043
16.9858 0.0260881
17.0858 0.0258747
17.1858 0.0256643
17.2858 0.0254568
17.3858 0.025252
17.4858 0.02505
17.5858 0.0248507
17.6858 0.024654
17.7858 0.0244599
17.8858 0.0242684
17.9858 0.0240793
