0.0366667 538
0.11 3115
0.183333 6709
0.256667 10480
0.33 15033
0.403333 20663
0.476667 24429
0.55 27080
0.623333 30074
0.696667 32627
0.77 34081
0.843333 35150
0.916667 36960
0.99 37468
1.06333 38877
1.13667 39265
1.21 40179
1.28333 41149
1.35667 42366
1.43 44141
1.50333 45644
1.57667 46687
1.65 47426
1.72333 47455
1.79667 46965
1.87 45445
1.94333 43046
2.01667 41048
2.09 38326
2.16333 35814
2.23667 33631
2.31 30867
2.38333 28819
2.45667 26739
2.53 24830
2.60333 23024
2.67667 21794
2.75 20558
2.82333 19265
2.89667 18164
2.97 17198
3.04333 16241
3.11667 15453
3.19 14787
3.26333 13804
3.33667 13375
3.41 12789
3.48333 12195
3.55667 11739
3.63 11309
3.70333 10862
3.77667 10442
3.85 10000
3.92333 9709
3.99667 9375
4.07 9016
4.14333 8619
4.21667 8460
4.29 8183
4.36333 7922
4.43667 7632
4.51 7511
4.58333 7112
4.65667 7064
4.73 6731
4.80333 6598
4.87667 6309
4.95 6133
5.02333 5895
5.09667 5712
5.17 5581
5.24333 5481
5.31667 5223
5.39 5130
5.46333 5013
5.53667 4844
5.61 4751
5.68333 4727
5.75667 4441
5.83 4376
5.90333 4295
5.97667 4038
6.05 4049
6.12333 3959
6.19667 3868
6.27 3778
6.34333 3565
6.41667 3454
6.49 3516
6.56333 3383
6.63667 3299
6.71 3092
6.78333 3153
6.85667 3013
6.93 2893
7.00333 2872
7.07667 2756
7.15 2810
7.22333 2613
7.29667 2667
7.37 2524
7.44333 2612
7.51667 2436
7.59 2410
7.66333 2294
7.73667 2249
7.81 2295
7.88333 2244
7.95667 2170
8.03 2088
8.10333 2104
8.17667 2007
8.25 2013
8.32333 1884
8.39667 1947
8.47 1847
8.54333 1896
8.61667 1804
8.69 1758
8.76333 1723
8.83667 1775
8.91 1631
8.98333 1675
9.05667 1599
9.13 1514
9.20333 1563
9.27667 1490
9.35 1523
9.42333 1427
9.49667 1386
9.57 1375
9.64333 1351
9.71667 1343
9.79 1322
9.86333 1229
9.93667 1260
10.01 1239
10.0833 1113
10.1567 1194
10.23 1183
10.3033 1141
10.3767 1098
10.45 1094
10.5233 1047
10.5967 1071
10.67 1011
10.7433 981
10.8167 1051
10.89 995
10.9633 943
11.0367 922
11.11 897
11.1833 879
11.2567 877
11.33 849
11.4033 854
11.4767 819
11.55 833
11.6233 844
11.6967 793
11.77 767
11.8433 772
11.9167 742
11.99 734
12.0633 706
12.1367 690
12.21 662
12.2833 680
12.3567 668
12.43 634
12.5033 636
12.5767 586
12.65 568
12.7233 582
12.7967 616
12.87 554
12.9433 566
13.0167 542
13.09 507
13.1633 509
13.2367 532
13.31 483
13.3833 483
13.4567 499
13.53 502
13.6033 472
13.6767 432
13.75 441
13.8233 439
13.8967 438
13.97 422
14.0433 396
14.1167 364
14.19 357
14.2633 386
14.3367 363
14.41 365
14.4833 317
